student_id,semester,subject,assignment_marks,quiz_marks,attendance_percentage,midterm_marks,previous_cgpa,final_marks,final_grade
CSE0143,2,Linear Algebra,4,2,99,18,3.0,25,C
CSE0143,2,Chemistry,1,0,58,22,3.0,28,C
CSE0143,2,Statistics,2,6,90,11,3.0,19,D
CSE0143,3,Algorithms,4,5,82,13,3.0,21,D
CSE0143,3,OOP,1,10,73,8,3.0,17,F
CSE0143,3,Numerical Methods,5,2,62,5,3.0,14,F
CSE0143,3,Electronic Devices,0,10,72,9,3.0,27,D
CSE0143,3,Probability,5,9,67,11,3.0,35,B
CSE0143,4,Database Systems,5,0,96,9,3.0,22,D
CSE0143,4,Operating Systems,5,2,63,7,3.0,21,F
CSE0143,4,Computer Architecture,1,9,84,17,3.0,30,B
CSE0143,4,Signals,5,10,55,7,3.0,25,D
CSE0143,4,Theory of Computation,2,4,70,18,3.0,24,C
CSE0143,5,Computer Networks,4,2,86,25,3.0,35,A-
CSE0143,5,Software Engineering,0,4,99,14,3.0,23,D
CSE0143,5,Microprocessors,5,6,93,22,3.0,47,A+
CSE0143,5,Artificial Intelligence,2,8,53,23,3.0,32,B+
CSE0143,5,Compiler Design,4,10,100,6,3.0,25,C
CSE0143,6,Machine Learning,5,8,62,22,3.0,37,A
CSE0143,6,Distributed Systems,5,6,71,7,3.0,11,F
CSE0143,6,Information Security,1,8,80,16,3.0,27,C+
CSE0143,6,Computer Graphics,0,0,57,22,3.0,28,C
CSE0143,6,Data Mining,1,0,77,25,3.0,28,C+
CSE0143,7,Deep Learning,0,0,90,24,3.0,29,C+
CSE0143,7,Cloud Computing,0,4,65,6,3.0,8,F
CSE0143,7,Cyber Security,2,2,69,30,3.0,28,B+
CSE0143,7,Big Data Analytics,2,6,53,14,3.0,18,D
CSE0143,7,Research Methodology,2,10,89,27,3.0,44,A+
CSE0143,8,Blockchain,0,6,64,23,3.0,26,C+
CSE0143,8,IoT,3,3,87,9,3.0,18,F
CSE0143,8,Advanced AI,4,4,69,25,3.0,37,A-
CSE0143,8,Project Thesis,1,8,72,21,3.0,33,B+
CSE0143,8,Entrepreneurship,1,5,52,23,3.0,37,B+
CSE0144,1,Structured Programming,4,4,95,11,3.16,25,D
CSE0144,1,Discrete Mathematics,1,10,75,18,3.16,29,B
CSE0144,1,Calculus,5,6,52,24,3.16,31,B+
CSE0144,1,Physics,5,1,61,11,3.16,25,D
CSE0144,1,English,4,8,78,15,3.16,30,B
CSE0144,2,Data Structures,1,6,72,5,3.16,17,F
CSE0144,2,Digital Logic,2,4,100,29,3.16,45,A+
CSE0144,2,Linear Algebra,3,1,76,30,3.16,41,A
CSE0144,2,Chemistry,1,9,66,23,3.16,28,B
CSE0144,2,Statistics,5,9,73,19,3.16,43,A
CSE0144,3,Algorithms,3,10,88,6,3.16,27,C
CSE0144,3,OOP,0,2,62,18,3.16,30,C
CSE0144,3,Numerical Methods,0,5,69,5,3.16,19,F
CSE0144,3,Electronic Devices,5,10,75,30,3.16,50,A+
CSE0144,3,Probability,1,6,93,19,3.16,36,B+
CSE0144,4,Database Systems,4,5,92,19,3.16,27,C+
CSE0144,4,Operating Systems,5,6,88,26,3.16,42,A+
CSE0144,4,Computer Architecture,0,8,78,16,3.16,29,C+
CSE0144,4,Signals,4,2,72,19,3.16,35,B
CSE0144,4,Theory of Computation,0,5,84,30,3.16,27,B+
CSE0144,5,Computer Networks,2,1,54,24,3.16,28,C+
CSE0144,5,Software Engineering,5,3,95,7,3.16,10,F
CSE0144,5,Microprocessors,0,4,70,25,3.16,31,B
CSE0144,5,Artificial Intelligence,2,7,68,27,3.16,35,A-
CSE0144,5,Compiler Design,4,4,52,6,3.16,17,F
CSE0144,6,Machine Learning,4,1,69,16,3.16,26,C
CSE0144,6,Distributed Systems,4,6,82,18,3.16,41,A-
CSE0144,6,Information Security,2,5,69,25,3.16,31,B+
CSE0144,6,Computer Graphics,1,5,99,17,3.16,28,C+
CSE0144,6,Data Mining,0,9,73,22,3.16,27,B
CSE0144,7,Deep Learning,1,9,78,12,3.16,30,C+
CSE0144,7,Cloud Computing,0,3,62,21,3.16,23,C
CSE0144,7,Cyber Security,4,8,51,28,3.16,42,A+
CSE0144,7,Big Data Analytics,2,1,91,9,3.16,9,F
CSE0144,7,Research Methodology,2,0,52,21,3.16,19,D
CSE0144,8,Blockchain,2,7,89,10,3.16,27,C
CSE0144,8,IoT,5,2,57,9,3.16,24,D
CSE0144,8,Advanced AI,2,9,84,12,3.16,21,D
CSE0144,8,Project Thesis,0,7,72,24,3.16,28,B
CSE0144,8,Entrepreneurship,5,10,97,11,3.16,22,C
CSE0145,1,Structured Programming,4,0,52,11,2.63,18,F
CSE0145,1,Discrete Mathematics,2,0,54,17,2.63,12,F
CSE0145,1,Calculus,1,4,72,5,2.63,22,F
CSE0145,1,Physics,3,2,68,23,2.63,17,D
CSE0145,1,English,1,0,80,20,2.63,24,D
CSE0145,2,Data Structures,4,3,52,7,2.63,11,F
CSE0145,2,Digital Logic,1,4,85,26,2.63,37,A-
CSE0145,2,Linear Algebra,2,4,52,6,2.63,16,F
CSE0145,2,Chemistry,2,0,95,11,2.63,7,F
CSE0145,2,Statistics,2,2,93,9,2.63,24,D
CSE0145,3,Algorithms,4,10,98,20,2.63,36,A-
CSE0145,3,OOP,0,6,99,28,2.63,42,A+
CSE0145,3,Numerical Methods,2,1,62,10,2.63,17,F
CSE0145,3,Electronic Devices,4,6,75,20,2.63,35,B+
CSE0145,3,Probability,2,8,79,5,2.63,23,D
CSE0145,4,Database Systems,5,7,64,20,2.63,39,A-
CSE0145,4,Operating Systems,5,1,61,27,2.63,32,B+
CSE0145,4,Computer Architecture,5,6,60,26,2.63,36,A
CSE0145,4,Signals,2,7,71,11,2.63,19,D
CSE0145,4,Theory of Computation,4,5,60,8,2.63,20,D
CSE0145,5,Computer Networks,3,6,91,18,2.63,28,C+
CSE0145,5,Software Engineering,0,6,81,18,2.63,33,B
CSE0145,5,Microprocessors,2,6,92,26,2.63,42,A+
CSE0145,5,Artificial Intelligence,1,7,89,27,2.63,35,A-
CSE0145,5,Compiler Design,4,6,59,17,2.63,26,C+
CSE0145,6,Machine Learning,1,0,93,30,2.63,37,A-
CSE0145,6,Distributed Systems,5,4,54,29,2.63,37,A
CSE0145,6,Information Security,4,2,69,9,2.63,11,F
CSE0145,6,Computer Graphics,3,6,59,12,2.63,27,C
CSE0145,6,Data Mining,0,6,60,17,2.63,25,C
CSE0145,7,Deep Learning,1,0,58,14,2.63,23,D
CSE0145,7,Cloud Computing,5,1,70,24,2.63,39,A-
CSE0145,7,Cyber Security,5,4,76,28,2.63,48,A+
CSE0145,7,Big Data Analytics,4,3,59,23,2.63,32,B
CSE0145,7,Research Methodology,0,4,59,8,2.63,11,F
CSE0145,8,Blockchain,5,9,89,20,2.63,36,A-
CSE0145,8,IoT,3,5,98,5,2.63,14,F
CSE0145,8,Advanced AI,0,5,56,12,2.63,16,F
CSE0145,8,Project Thesis,2,0,70,12,2.63,13,F
CSE0145,8,Entrepreneurship,2,3,99,20,2.63,29,C+
CSE0146,1,Structured Programming,4,8,100,11,3.03,29,C+
CSE0146,1,Discrete Mathematics,4,2,65,16,3.03,40,B+
CSE0146,1,Calculus,4,3,72,11,3.03,22,D
CSE0146,1,Physics,2,4,89,25,3.03,38,A-
CSE0146,1,English,4,0,60,23,3.03,28,C+
CSE0146,2,Data Structures,4,7,74,5,3.03,19,F
CSE0146,2,Digital Logic,0,0,82,29,3.03,30,B
CSE0146,2,Linear Algebra,2,8,53,13,3.03,28,C
CSE0146,2,Chemistry,5,5,70,13,3.03,26,C
CSE0146,2,Statistics,3,9,84,25,3.03,36,A
CSE0146,3,Algorithms,0,2,97,20,3.03,25,C
CSE0146,3,OOP,2,5,64,19,3.03,28,C+
CSE0146,3,Numerical Methods,2,7,97,14,3.03,34,B
CSE0146,3,Electronic Devices,4,3,83,26,3.03,26,B
CSE0146,3,Probability,1,4,50,23,3.03,30,B
CSE0146,4,Database Systems,2,1,55,25,3.03,25,C+
CSE0146,4,Operating Systems,2,8,61,30,3.03,36,A
CSE0146,4,Computer Architecture,2,10,70,21,3.03,43,A
CSE0146,4,Signals,5,7,93,16,3.03,38,A-
CSE0146,4,Theory of Computation,4,9,72,13,3.03,34,B
CSE0146,5,Computer Networks,0,3,95,20,3.03,33,B
CSE0146,5,Software Engineering,2,3,68,17,3.03,31,C+
CSE0146,5,Microprocessors,0,5,92,20,3.03,30,C+
CSE0146,5,Artificial Intelligence,4,7,63,6,3.03,18,F
CSE0146,5,Compiler Design,4,9,57,11,3.03,29,C+
CSE0146,6,Machine Learning,2,2,64,26,3.03,33,B+
CSE0146,6,Distributed Systems,1,5,86,23,3.03,33,B+
CSE0146,6,Information Security,0,6,77,21,3.03,31,B
CSE0146,6,Computer Graphics,0,5,93,24,3.03,42,A
CSE0146,6,Data Mining,4,1,67,8,3.03,15,F
CSE0146,7,Deep Learning,1,10,55,10,3.03,19,D
CSE0146,7,Cloud Computing,4,5,53,10,3.03,17,F
CSE0146,7,Cyber Security,1,6,84,14,3.03,19,D
CSE0146,7,Big Data Analytics,3,4,75,30,3.03,34,A-
CSE0146,7,Research Methodology,1,9,71,12,3.03,30,C+
CSE0146,8,Blockchain,1,7,69,14,3.03,26,C
CSE0146,8,IoT,3,8,97,6,3.03,23,D
CSE0146,8,Advanced AI,0,4,92,22,3.03,35,B+
CSE0146,8,Project Thesis,1,4,96,28,3.03,31,B+
CSE0146,8,Entrepreneurship,3,10,91,23,3.03,47,A+
CSE0147,1,Structured Programming,5,10,100,29,2.57,49,A+
CSE0147,1,Discrete Mathematics,2,7,57,6,2.57,17,F
CSE0147,1,Calculus,5,4,79,16,2.57,33,B
CSE0147,1,Physics,3,0,55,11,2.57,5,F
CSE0147,1,English,3,5,53,25,2.57,34,B+
CSE0147,2,Data Structures,3,9,86,11,2.57,33,B
CSE0147,2,Digital Logic,5,2,91,19,2.57,39,B+
CSE0147,2,Linear Algebra,0,8,83,17,2.57,23,C
CSE0147,2,Chemistry,2,4,97,14,2.57,22,D
CSE0147,2,Statistics,4,5,82,26,2.57,42,A+
CSE0147,3,Algorithms,0,2,96,22,2.57,29,C+
CSE0147,3,OOP,2,3,87,20,2.57,15,D
CSE0147,3,Numerical Methods,3,5,93,6,2.57,19,F
CSE0147,3,Electronic Devices,0,1,68,13,2.57,25,D
CSE0147,3,Probability,3,0,76,17,2.57,27,C
CSE0147,4,Database Systems,0,10,64,10,2.57,19,D
CSE0147,4,Operating Systems,5,10,87,23,2.57,37,A
CSE0147,4,Computer Architecture,1,9,58,13,2.57,22,D
CSE0147,4,Signals,0,7,64,13,2.57,26,D
CSE0147,4,Theory of Computation,1,8,84,26,2.57,48,A+
CSE0147,5,Computer Networks,0,8,78,25,2.57,38,A-
CSE0147,5,Software Engineering,4,6,89,25,2.57,46,A+
CSE0147,5,Microprocessors,0,10,90,29,2.57,42,A+
CSE0147,5,Artificial Intelligence,2,9,50,26,2.57,45,A+
CSE0147,5,Compiler Design,5,1,57,28,2.57,33,B+
CSE0147,6,Machine Learning,2,9,73,20,2.57,32,B+
CSE0147,6,Distributed Systems,2,3,84,13,2.57,27,D
CSE0147,6,Information Security,1,7,76,23,2.57,27,B
CSE0147,6,Computer Graphics,1,5,73,13,2.57,26,D
CSE0147,6,Data Mining,0,4,95,28,2.57,38,A-
CSE0147,7,Deep Learning,5,0,80,9,2.57,15,F
CSE0147,7,Cloud Computing,3,2,90,10,2.57,10,F
CSE0147,7,Cyber Security,5,1,75,6,2.57,16,F
CSE0147,7,Big Data Analytics,0,8,96,18,2.57,37,B+
CSE0147,7,Research Methodology,3,3,53,15,2.57,32,C+
CSE0147,8,Blockchain,4,1,64,15,2.57,20,D
CSE0147,8,IoT,2,7,98,20,2.57,25,C+
CSE0147,8,Advanced AI,5,7,68,17,2.57,33,B+
CSE0147,8,Project Thesis,3,0,97,13,2.57,23,D
CSE0147,8,Entrepreneurship,4,4,73,12,2.57,21,D
CSE0148,1,Structured Programming,5,3,62,6,3.07,23,D
CSE0148,1,Discrete Mathematics,1,1,95,29,3.07,39,A-
CSE0148,1,Calculus,1,7,97,7,3.07,18,F
CSE0148,1,Physics,4,3,61,23,3.07,29,B
CSE0148,1,English,0,4,61,23,3.07,23,C
CSE0148,2,Data Structures,3,4,69,15,3.07,21,D
CSE0148,2,Digital Logic,1,1,88,14,3.07,20,D
CSE0148,2,Linear Algebra,3,10,51,17,3.07,28,B
CSE0148,2,Chemistry,4,8,98,19,3.07,31,B+
CSE0148,2,Statistics,1,6,71,26,3.07,28,B
CSE0148,3,Algorithms,4,8,91,24,3.07,23,B
CSE0148,3,OOP,4,3,98,14,3.07,32,C+
CSE0148,3,Numerical Methods,5,4,87,16,3.07,30,C+
CSE0148,3,Electronic Devices,4,9,84,18,3.07,24,C+
CSE0148,3,Probability,3,8,64,27,3.07,45,A+
CSE0148,4,Database Systems,4,10,54,19,3.07,31,B+
CSE0148,4,Operating Systems,2,9,56,25,3.07,37,A
CSE0148,4,Computer Architecture,3,3,78,15,3.07,33,C+
CSE0148,4,Signals,4,5,70,14,3.07,33,C+
CSE0148,4,Theory of Computation,0,2,92,22,3.07,28,C+
CSE0148,5,Computer Networks,1,4,90,11,3.07,21,D
CSE0148,5,Software Engineering,0,0,98,14,3.07,19,F
CSE0148,5,Microprocessors,1,8,91,13,3.07,24,C
CSE0148,5,Artificial Intelligence,2,9,100,23,3.07,38,A
CSE0148,5,Compiler Design,0,1,66,14,3.07,15,F
CSE0148,6,Machine Learning,1,10,60,16,3.07,32,B
CSE0148,6,Distributed Systems,0,7,57,28,3.07,45,A+
CSE0148,6,Information Security,4,5,85,21,3.07,27,B
CSE0148,6,Computer Graphics,4,4,52,13,3.07,20,D
CSE0148,6,Data Mining,2,2,70,20,3.07,26,C
CSE0148,7,Deep Learning,0,4,73,19,3.07,35,B
CSE0148,7,Cloud Computing,0,1,67,10,3.07,11,F
CSE0148,7,Cyber Security,0,10,98,22,3.07,33,B+
CSE0148,7,Big Data Analytics,1,3,84,23,3.07,36,B+
CSE0148,7,Research Methodology,0,7,61,16,3.07,24,C
CSE0148,8,Blockchain,4,9,54,15,3.07,28,C+
CSE0148,8,IoT,4,4,94,24,3.07,36,A-
CSE0148,8,Advanced AI,1,9,100,15,3.07,24,C
CSE0148,8,Project Thesis,2,2,68,28,3.07,43,A
CSE0148,8,Entrepreneurship,5,2,94,22,3.07,35,B+
CSE0149,1,Structured Programming,5,9,66,21,3.8,41,A
CSE0149,1,Discrete Mathematics,0,0,61,21,3.8,31,C+
CSE0149,1,Calculus,5,2,100,16,3.8,38,B+
CSE0149,1,Physics,3,6,90,7,3.8,27,D
CSE0149,1,English,1,6,61,24,3.8,39,A-
CSE0149,2,Data Structures,1,3,64,23,3.8,31,B
CSE0149,2,Digital Logic,1,7,91,28,3.8,39,A
CSE0149,2,Linear Algebra,3,2,52,8,3.8,13,F
CSE0149,2,Chemistry,2,1,67,23,3.8,22,C
CSE0149,2,Statistics,2,3,87,11,3.8,25,D
CSE0149,3,Algorithms,0,7,62,8,3.8,18,F
CSE0149,3,OOP,5,1,89,24,3.8,29,B
CSE0149,3,Numerical Methods,0,3,98,11,3.8,10,F
CSE0149,3,Electronic Devices,3,4,69,10,3.8,22,D
CSE0149,3,Probability,0,2,77,11,3.8,11,F
CSE0149,4,Database Systems,0,3,83,6,3.8,22,F
CSE0149,4,Operating Systems,0,4,81,6,3.8,20,F
CSE0149,4,Computer Architecture,5,9,70,22,3.8,37,A
CSE0149,4,Signals,2,2,73,19,3.8,31,C+
CSE0149,4,Theory of Computation,2,6,82,20,3.8,35,B+
CSE0149,5,Computer Networks,3,5,55,14,3.8,15,F
CSE0149,5,Software Engineering,0,2,55,20,3.8,34,C+
CSE0149,5,Microprocessors,5,7,62,8,3.8,20,D
CSE0149,5,Artificial Intelligence,3,8,92,17,3.8,30,B
CSE0149,5,Compiler Design,0,2,77,25,3.8,32,B
CSE0149,6,Machine Learning,0,4,68,7,3.8,21,F
CSE0149,6,Distributed Systems,2,1,95,10,3.8,5,F
CSE0149,6,Information Security,1,8,98,14,3.8,26,C
CSE0149,6,Computer Graphics,2,5,75,7,3.8,21,F
CSE0149,6,Data Mining,1,3,55,7,3.8,14,F
CSE0149,7,Deep Learning,1,0,71,20,3.8,27,C
CSE0149,7,Cloud Computing,3,7,72,12,3.8,25,C
CSE0149,7,Cyber Security,1,9,99,14,3.8,23,C
CSE0149,7,Big Data Analytics,2,2,54,30,3.8,39,A
CSE0149,7,Research Methodology,1,1,73,18,3.8,8,F
CSE0149,8,Blockchain,0,1,53,23,3.8,18,D
CSE0149,8,IoT,0,3,92,17,3.8,19,D
CSE0149,8,Advanced AI,0,7,81,22,3.8,35,B+
CSE0149,8,Project Thesis,2,2,52,8,3.8,19,F
CSE0149,8,Entrepreneurship,0,10,59,19,3.8,37,B+
CSE0150,1,Structured Programming,2,5,59,11,2.14,22,D
CSE0150,1,Discrete Mathematics,2,9,54,17,2.14,32,B
CSE0150,1,Calculus,4,7,99,11,2.14,25,C
CSE0150,1,Physics,2,7,98,28,2.14,47,A+
CSE0150,1,English,5,0,100,20,2.14,31,B
CSE0150,2,Data Structures,0,1,65,28,2.14,37,B+
CSE0150,2,Digital Logic,4,9,90,12,2.14,27,C+
CSE0150,2,Linear Algebra,1,7,90,6,2.14,10,F
CSE0150,2,Chemistry,2,7,99,12,2.14,22,D
CSE0150,2,Statistics,3,3,52,28,2.14,38,A-
CSE0150,3,Algorithms,0,7,90,21,2.14,31,B
CSE0150,3,OOP,2,3,72,9,2.14,22,F
CSE0150,3,Numerical Methods,0,1,65,9,2.14,12,F
CSE0150,3,Electronic Devices,5,5,91,16,2.14,26,C+
CSE0150,3,Probability,5,2,97,21,2.14,27,C+
CSE0150,4,Database Systems,2,4,85,19,2.14,24,C
CSE0150,4,Operating Systems,0,6,95,8,2.14,19,F
CSE0150,4,Computer Architecture,5,3,62,24,2.14,31,B+
CSE0150,4,Signals,1,0,100,14,2.14,31,C
CSE0150,4,Theory of Computation,3,3,71,21,2.14,40,A-
CSE0150,5,Computer Networks,5,5,65,30,2.14,46,A+
CSE0150,5,Software Engineering,4,5,60,6,2.14,27,D
CSE0150,5,Microprocessors,0,8,50,9,2.14,20,F
CSE0150,5,Artificial Intelligence,4,7,65,26,2.14,41,A+
CSE0150,5,Compiler Design,1,10,66,7,2.14,26,D
CSE0150,6,Machine Learning,0,4,85,20,2.14,37,B+
CSE0150,6,Distributed Systems,1,8,65,24,2.14,38,A-
CSE0150,6,Information Security,2,8,69,7,2.14,19,F
CSE0150,6,Computer Graphics,3,6,74,26,2.14,41,A
CSE0150,6,Data Mining,3,2,86,7,2.14,15,F
CSE0150,7,Deep Learning,2,1,83,8,2.14,11,F
CSE0150,7,Cloud Computing,5,9,61,28,2.14,44,A+
CSE0150,7,Cyber Security,0,2,93,20,2.14,23,D
CSE0150,7,Big Data Analytics,1,8,79,27,2.14,35,A-
CSE0150,7,Research Methodology,1,3,80,15,2.14,25,D
CSE0150,8,Blockchain,5,5,96,6,2.14,23,D
CSE0150,8,IoT,4,6,84,9,2.14,25,D
CSE0150,8,Advanced AI,4,9,84,13,2.14,22,C
CSE0150,8,Project Thesis,2,2,83,10,2.14,21,F
CSE0150,8,Entrepreneurship,0,8,57,26,2.14,35,A-
CSE0151,1,Structured Programming,4,8,57,24,3.72,35,A-
CSE0151,1,Discrete Mathematics,5,0,56,5,3.72,13,F
CSE0151,1,Calculus,4,5,86,16,3.72,24,C
CSE0151,1,Physics,5,3,63,10,3.72,27,D
CSE0151,1,English,3,0,86,28,3.72,32,B+
CSE0151,2,Data Structures,1,8,57,7,3.72,13,F
CSE0151,2,Digital Logic,5,5,82,29,3.72,46,A+
CSE0151,2,Linear Algebra,2,3,78,29,3.72,37,A-
CSE0151,2,Chemistry,2,2,65,27,3.72,29,B
CSE0151,2,Statistics,2,4,84,21,3.72,37,B+
CSE0151,3,Algorithms,0,9,62,26,3.72,34,A-
CSE0151,3,OOP,2,0,76,7,3.72,11,F
CSE0151,3,Numerical Methods,3,8,83,18,3.72,43,A
CSE0151,3,Electronic Devices,4,4,56,5,3.72,12,F
CSE0151,3,Probability,2,10,94,26,3.72,43,A+
CSE0151,4,Database Systems,5,4,60,13,3.72,24,D
CSE0151,4,Operating Systems,4,0,64,17,3.72,25,D
CSE0151,4,Computer Architecture,4,5,97,8,3.72,27,D
CSE0151,4,Signals,0,2,67,27,3.72,35,B+
CSE0151,4,Theory of Computation,5,10,57,23,3.72,39,A
CSE0151,5,Computer Networks,2,2,98,13,3.72,18,F
CSE0151,5,Software Engineering,0,8,82,8,3.72,13,F
CSE0151,5,Microprocessors,2,8,98,16,3.72,35,B+
CSE0151,5,Artificial Intelligence,4,5,76,30,3.72,44,A+
CSE0151,5,Compiler Design,2,4,52,30,3.72,45,A+
CSE0151,6,Machine Learning,3,3,87,16,3.72,22,D
CSE0151,6,Distributed Systems,4,3,57,16,3.72,20,D
CSE0151,6,Information Security,4,8,60,9,3.72,20,D
CSE0151,6,Computer Graphics,3,9,67,19,3.72,23,C+
CSE0151,6,Data Mining,4,0,67,23,3.72,30,B
CSE0151,7,Deep Learning,2,9,71,13,3.72,26,C
CSE0151,7,Cloud Computing,3,9,84,17,3.72,34,B+
CSE0151,7,Cyber Security,5,5,99,9,3.72,22,D
CSE0151,7,Big Data Analytics,4,5,95,15,3.72,21,D
CSE0151,7,Research Methodology,3,6,52,27,3.72,36,A-
CSE0151,8,Blockchain,5,4,71,17,3.72,27,C+
CSE0151,8,IoT,3,2,100,25,3.72,33,B+
CSE0151,8,Advanced AI,3,4,77,13,3.72,27,C
CSE0151,8,Project Thesis,3,2,72,11,3.72,14,F
CSE0151,8,Entrepreneurship,5,8,72,7,3.72,15,F
CSE0152,1,Structured Programming,0,4,53,21,2.26,27,C
CSE0152,1,Discrete Mathematics,1,6,84,10,2.26,27,D
CSE0152,1,Calculus,2,4,79,26,2.26,30,B+
CSE0152,1,Physics,2,4,57,12,2.26,26,D
CSE0152,1,English,4,4,56,26,2.26,36,A-
CSE0152,2,Data Structures,1,9,75,10,2.26,22,D
CSE0152,2,Digital Logic,4,5,72,6,2.26,17,F
CSE0152,2,Linear Algebra,0,2,63,17,2.26,27,D
CSE0152,2,Chemistry,4,5,71,30,2.26,40,A+
CSE0152,2,Statistics,2,4,93,21,2.26,33,B
CSE0152,3,Algorithms,1,9,96,23,2.26,34,A-
CSE0152,3,OOP,4,5,84,8,2.26,31,C
CSE0152,3,Numerical Methods,2,6,52,13,2.26,19,D
CSE0152,3,Electronic Devices,5,3,78,9,2.26,23,D
CSE0152,3,Probability,2,9,80,15,2.26,29,C+
CSE0152,4,Database Systems,3,8,90,25,2.26,36,A
CSE0152,4,Operating Systems,4,9,84,18,2.26,32,B+
CSE0152,4,Computer Architecture,3,9,95,16,2.26,26,C+
CSE0152,4,Signals,0,6,68,16,2.26,18,D
CSE0152,4,Theory of Computation,1,3,80,13,2.26,15,F
CSE0152,5,Computer Networks,4,7,88,9,2.26,27,C
CSE0152,5,Software Engineering,5,9,60,8,2.26,32,C+
CSE0152,5,Microprocessors,2,3,52,17,2.26,17,D
CSE0152,5,Artificial Intelligence,1,10,92,17,2.26,27,C+
CSE0152,5,Compiler Design,3,5,78,27,2.26,44,A+
CSE0152,6,Machine Learning,2,8,76,18,2.26,26,C+
CSE0152,6,Distributed Systems,5,2,84,28,2.26,33,A-
CSE0152,6,Information Security,2,4,50,16,2.26,19,D
CSE0152,6,Computer Graphics,4,5,88,6,2.26,14,F
CSE0152,6,Data Mining,1,0,99,22,2.26,29,C+
CSE0152,7,Deep Learning,4,9,72,10,2.26,30,C+
CSE0152,7,Cloud Computing,2,2,50,28,2.26,28,B
CSE0152,7,Cyber Security,0,10,79,22,2.26,41,A
CSE0152,7,Big Data Analytics,2,7,81,16,2.26,30,C+
CSE0152,7,Research Methodology,2,4,80,8,2.26,20,F
CSE0152,8,Blockchain,5,6,91,30,2.26,50,A+
CSE0152,8,IoT,0,6,84,20,2.26,26,C+
CSE0152,8,Advanced AI,0,4,52,20,2.26,24,C
CSE0152,8,Project Thesis,1,6,66,14,2.26,18,D
CSE0152,8,Entrepreneurship,5,8,98,8,2.26,31,C+
CSE0153,1,Structured Programming,4,5,96,17,3.79,32,B
CSE0153,1,Discrete Mathematics,0,3,89,19,3.79,27,C
CSE0153,1,Calculus,5,2,73,21,3.79,25,C+
CSE0153,1,Physics,0,5,96,5,3.79,10,F
CSE0153,1,English,3,5,50,26,3.79,41,A
CSE0153,2,Data Structures,0,8,89,19,3.79,36,B+
CSE0153,2,Digital Logic,1,1,80,30,3.79,40,A
CSE0153,2,Linear Algebra,4,10,80,30,3.79,50,A+
CSE0153,2,Chemistry,5,6,70,21,3.79,44,A
CSE0153,2,Statistics,4,6,87,17,3.79,34,B+
CSE0153,3,Algorithms,5,0,65,5,3.79,14,F
CSE0153,3,OOP,2,7,95,27,3.79,44,A+
CSE0153,3,Numerical Methods,0,4,77,19,3.79,28,C
CSE0153,3,Electronic Devices,2,7,67,10,3.79,23,D
CSE0153,3,Probability,0,5,53,25,3.79,26,C+
CSE0153,4,Database Systems,5,0,74,26,3.79,36,A-
CSE0153,4,Operating Systems,5,8,77,30,3.79,39,A+
CSE0153,4,Computer Architecture,5,6,74,25,3.79,38,A
CSE0153,4,Signals,4,3,69,20,3.79,34,B
CSE0153,4,Theory of Computation,1,7,51,21,3.79,29,B
CSE0153,5,Computer Networks,1,8,76,12,3.79,30,C
CSE0153,5,Software Engineering,4,3,60,12,3.79,23,D
CSE0153,5,Microprocessors,0,0,51,24,3.79,18,D
CSE0153,5,Artificial Intelligence,3,4,78,27,3.79,43,A+
CSE0153,5,Compiler Design,3,5,95,18,3.79,21,C
CSE0153,6,Machine Learning,4,1,51,24,3.79,25,C+
CSE0153,6,Distributed Systems,1,1,94,12,3.79,20,F
CSE0153,6,Information Security,0,10,97,8,3.79,12,F
CSE0153,6,Computer Graphics,1,6,81,7,3.79,15,F
CSE0153,6,Data Mining,3,7,82,7,3.79,18,F
CSE0153,7,Deep Learning,3,5,98,12,3.79,26,C
CSE0153,7,Cloud Computing,2,8,77,25,3.79,43,A+
CSE0153,7,Cyber Security,3,8,89,25,3.79,38,A
CSE0153,7,Big Data Analytics,4,3,59,30,3.79,36,A
CSE0153,7,Research Methodology,2,9,58,7,3.79,23,D
CSE0153,8,Blockchain,1,1,99,25,3.79,31,B
CSE0153,8,IoT,5,2,84,22,3.79,26,C+
CSE0153,8,Advanced AI,2,9,85,18,3.79,25,C+
CSE0153,8,Project Thesis,1,5,86,23,3.79,29,B
CSE0153,8,Entrepreneurship,4,1,98,25,3.79,34,B+
CSE0154,1,Structured Programming,2,7,80,15,3.7,32,B
CSE0154,1,Discrete Mathematics,2,9,57,14,3.7,29,C+
CSE0154,1,Calculus,5,10,69,21,3.7,35,A-
CSE0154,1,Physics,4,3,58,7,3.7,24,D
CSE0154,1,English,2,9,56,6,3.7,24,D
CSE0154,2,Data Structures,5,8,60,23,3.7,34,A-
CSE0154,2,Digital Logic,3,6,66,17,3.7,30,C+
CSE0154,2,Linear Algebra,1,6,52,18,3.7,25,C
CSE0154,2,Chemistry,3,10,50,29,3.7,50,A+
CSE0154,2,Statistics,0,6,63,28,3.7,45,A+
CSE0154,3,Algorithms,4,2,97,11,3.7,28,D
CSE0154,3,OOP,5,10,91,16,3.7,32,B+
CSE0154,3,Numerical Methods,5,2,87,18,3.7,25,C
CSE0154,3,Electronic Devices,5,3,100,26,3.7,43,A+
CSE0154,3,Probability,0,2,57,26,3.7,33,B
CSE0154,4,Database Systems,1,8,78,23,3.7,36,A-
